time_left_game,score_diff,tau_wp,b_hat,cell_count,cell_density,tau_sensitivity,abs_difference,supported,tau_wp_sign,tau_sensitivity_sign,sign_flip,time_band
52.5,-3.0,0.0069041320433219,-0.001425987148347,741,65.86666666666666,0.0083301191916689,0.0014259871483469997,True,positive,positive,False,30_60
52.5,-2.0,0.006868389279892,-0.0013348268888269,803,71.37777777777778,0.0082032161687189,0.0013348268888268991,True,positive,positive,False,30_60
52.5,-1.0,0.0073728514059136,-0.0013517267846812,775,68.88888888888889,0.0087245781905948,0.0013517267846812004,True,positive,positive,False,30_60
52.5,0.0,0.0026438440351436,-0.0014495270249123,820,72.88888888888889,0.0040933710600559,0.0014495270249122996,True,positive,positive,False,30_60
52.5,1.0,-0.0001037598509962,-0.0014870798913761,702,62.4,0.0013833200403799,0.0014870798913761,True,negative,positive,True,30_60
52.5,2.0,-0.0019528651221965,-0.0014433109317906,669,59.46666666666667,-0.0005095541904059,0.0014433109317906,True,negative,negative,False,30_60
52.5,3.0,-0.0040690802658597,-0.0015317156600455,690,61.333333333333336,-0.0025373646058142,0.0015317156600455,True,negative,negative,False,30_60
52.5,4.0,-2.26816015735191e-05,-0.0014693470826993,603,53.6,0.001446665481125781,0.0014693470826993,True,negative,positive,True,30_60
52.5,5.0,-0.0008397092121109,-0.0014679362454141,544,48.355555555555554,0.0006282270333032,0.0014679362454141,True,negative,positive,True,30_60
52.5,6.0,-0.0011249847254172,-0.0014223873149603,541,48.08888888888889,0.0002974025895431001,0.0014223873149603,True,negative,positive,True,30_60
52.5,7.0,-0.0018853506383796,-0.0014160329398388,487,43.28888888888889,-0.0004693176985408002,0.0014160329398388,True,negative,negative,False,30_60
52.5,8.0,-0.0020728807430714,-0.0014230122324079,434,38.577777777777776,-0.0006498685106635,0.0014230122324079,True,negative,negative,False,30_60
52.5,9.0,-0.0020728807430714,-0.0014211923504869,412,36.62222222222222,-0.0006516883925844999,0.0014211923504869,True,negative,negative,False,30_60
52.5,10.0,-0.0021785216716428,-0.0014180921328564,380,33.77777777777778,-0.0007604295387864,0.0014180921328564,True,negative,negative,False,30_60
63.75,-10.0,0.0042677620270599,-0.0015238267757619,474,42.13333333333333,0.0057915888028218,0.0015238267757618999,True,positive,positive,False,60_120
63.75,-9.0,0.0028979267614583,-0.0015240199475859,532,47.28888888888889,0.0044219467090442,0.0015240199475858997,True,positive,positive,False,60_120
63.75,-8.0,0.0008602445838429,-0.0015252727316692,542,48.17777777777778,0.0023855173155121,0.0015252727316692,True,positive,positive,False,60_120
63.75,-7.0,0.0061094206757843,-0.0015208668773993,533,47.37777777777778,0.0076302875531836,0.0015208668773993,True,positive,positive,False,60_120
63.75,-6.0,0.0058385677014787,-0.0014951633444676,586,52.08888888888889,0.0073337310459463,0.0014951633444676002,True,positive,positive,False,60_120
63.75,-5.0,0.0074021522887051,-0.0015023139227802,655,58.22222222222222,0.0089044662114853,0.0015023139227801994,True,positive,positive,False,60_120
63.75,-4.0,0.0062719870669146,-0.0014680603829522,603,53.6,0.0077400474498668,0.0014680603829521997,True,positive,positive,False,60_120
63.75,-3.0,0.0069482180600365,-0.0015207749092951,690,61.333333333333336,0.0084689929693316,0.0015207749092950992,True,positive,positive,False,60_120
63.75,-2.0,0.0069124757622679,-0.0014207182684913,686,60.977777777777774,0.0083331940307592,0.0014207182684912991,True,positive,positive,False,60_120
63.75,-1.0,0.0072529648120204,-0.0014376182419558,668,59.37777777777778,0.0086905830539762,0.0014376182419558,True,positive,positive,False,60_120
63.75,0.0,0.0020384836388984,-0.0014587960904464,726,64.53333333333333,0.0034972797293448,0.0014587960904464,True,positive,positive,False,60_120
63.75,1.0,0.0001955937865811,-0.0014963491897409,661,58.75555555555555,0.001691942976322,0.0014963491897409,True,positive,positive,False,60_120
63.75,2.0,-0.0018113960589592,-0.0014455380151048,649,57.68888888888889,-0.0003658580438544001,0.0014455380151048,True,negative,negative,False,60_120
63.75,3.0,-0.003989413458233,-0.0015281183877959,648,57.6,-0.0024612950704371002,0.0015281183877958997,True,negative,negative,False,60_120
63.75,4.0,2.330543308441217e-05,-0.0014732972485944,575,51.11111111111112,0.0014966026816788122,0.0014732972485944,True,positive,positive,False,60_120
63.75,5.0,-0.0006725757023862,-0.0014719444637497,510,45.333333333333336,0.0007993687613635001,0.0014719444637497,True,negative,positive,True,60_120
63.75,6.0,-0.0009578513418091,-0.0014253846990565,524,46.577777777777776,0.00046753335724739997,0.0014253846990565,True,negative,positive,True,60_120
63.75,7.0,-0.0017182172935766,-0.0014190303627401,431,38.31111111111111,-0.0002991869308365,0.0014190303627401,True,negative,negative,False,60_120
63.75,8.0,-0.0019057474176709,-0.0014260096165041,414,36.8,-0.00047973780116680005,0.0014260096165041,True,negative,negative,False,60_120
63.75,9.0,-0.0019057474176709,-0.001424189734583,362,32.17777777777778,-0.0004815576830878999,0.001424189734583,True,negative,negative,False,60_120
63.75,10.0,-0.0020113883074373,-0.0014210895169526,344,30.57777777777778,-0.0005902987904846998,0.0014210895169526,True,negative,negative,False,60_120
75.0,-10.0,0.0025504454194257,-0.0015079852892085,501,44.53333333333333,0.0040584307086342,0.0015079852892085,True,positive,positive,False,60_120
75.0,-9.0,0.001386916594735,-0.0015081784610326,481,42.75555555555555,0.0028950950557676,0.0015081784610326001,True,positive,positive,False,60_120
75.0,-8.0,-0.0005931269115535,-0.0015094312063107,488,43.37777777777778,0.0009163042947571999,0.0015094312063107,True,negative,positive,True,60_120
75.0,-7.0,0.0049937676327923,-0.0015050255848715,534,47.46666666666667,0.0064987932176638,0.0015050255848715003,True,positive,positive,False,60_120
75.0,-6.0,0.0035087568685412,-0.0014841361747433,614,54.577777777777776,0.0049928930432845,0.0014841361747433002,True,positive,positive,False,60_120
75.0,-5.0,0.0041527152837564,-0.0014912867142508,593,52.71111111111111,0.0056440019980072,0.0014912867142508005,True,positive,positive,False,60_120
75.0,-4.0,0.0024861977435648,-0.0014579869263495,587,52.17777777777778,0.0039441846699143,0.0014579869263495002,True,positive,positive,False,60_120
75.0,-3.0,0.002958473128577,-0.0015112910574922,661,58.75555555555555,0.004469764186069199,0.0015112910574921995,True,positive,positive,False,60_120
75.0,-2.0,0.0029227312188595,-0.0014153235048676,661,58.75555555555555,0.0043380547237271,0.0014153235048676,True,positive,positive,False,60_120
75.0,-1.0,0.0029402811390658,-0.0014326093175138,712,63.28888888888889,0.0043728904565796,0.0014326093175137996,True,positive,positive,False,60_120
75.0,0.0,0.0001736726844683,-0.0014554822118952,685,60.888888888888886,0.0016291548963635002,0.0014554822118952003,True,positive,positive,False,60_120
75.0,1.0,-0.0007835121262663,-0.001479713168616,634,56.355555555555554,0.0006962010423496999,0.001479713168616,True,negative,positive,True,60_120
75.0,2.0,-0.0022412179969251,-0.0014241655007936,719,63.91111111111111,-0.0008170524961315,0.0014241655007936,True,negative,negative,False,60_120
75.0,3.0,-0.0043581433904667,-0.0015082544802377,630,56.0,-0.002849888910229,0.0015082544802377,True,negative,negative,False,60_120
75.0,4.0,-0.0003454244773214,-0.001453253130118,567,50.4,0.0011078286527966,0.001453253130118,True,negative,positive,True,60_120
75.0,5.0,-0.000977308533038,-0.001457443072771,491,43.644444444444446,0.00048013453973299995,0.001457443072771,True,negative,positive,True,60_120
75.0,6.0,-0.0012625838668706,-0.0014108834244931,483,42.93333333333333,0.0001482995576225,0.0014108834244931,True,negative,positive,True,60_120
75.0,7.0,-0.0020229498428913,-0.0014045289329563,436,38.75555555555555,-0.0006184209099350001,0.0014045289329563,True,negative,negative,False,60_120
75.0,8.0,-0.0022104799669856,-0.0014115081479152,388,34.48888888888889,-0.0007989718190704001,0.0014115081479152,True,negative,negative,False,60_120
75.0,9.0,-0.0022104799669856,-0.0014096882659941,388,34.48888888888889,-0.0008007917009915,0.0014096882659941,True,negative,negative,False,60_120
75.0,10.0,-0.0023161209343622,-0.001406588164779,361,32.08888888888889,-0.0009095327695832001,0.001406588164779,True,negative,negative,False,60_120
86.25,-10.0,0.002745707364132,-0.0015604429257412,410,36.44444444444444,0.0043061502898732,0.0015604429257411998,True,positive,positive,False,60_120
86.25,-9.0,0.0015821778021442,-0.0015606361363704,496,44.08888888888889,0.0031428139385145997,0.0015606361363703998,True,positive,positive,False,60_120
86.25,-8.0,-0.0003978637105319,-0.0015618888816485,527,46.84444444444444,0.0011640251711166,0.0015618888816485,True,negative,positive,True,60_120
86.25,-7.0,0.0050120311789214,-0.0015589967758084,499,44.355555555555554,0.0065710279547298005,0.0015589967758084002,True,positive,positive,False,60_120
86.25,-6.0,0.003707408827419,-0.0015470826377471,584,51.91111111111111,0.0052544914651661,0.0015470826377471,True,positive,positive,False,60_120
86.25,-5.0,0.0045681699799994,-0.0015515616396442,608,54.04444444444445,0.0061197316196436,0.0015515616396442004,True,positive,positive,False,60_120
86.25,-4.0,0.0032739234156906,-0.0015224112430587,645,57.333333333333336,0.0047963346587493,0.0015224112430587,True,positive,positive,False,60_120
86.25,-3.0,0.003959064061443,-0.0015630434112002,660,58.66666666666666,0.0055221074726432,0.0015630434112001998,True,positive,positive,False,60_120
86.25,-2.0,0.003923321996505,-0.0014745025740315,996,88.53333333333333,0.0053978245705365,0.0014745025740315002,True,positive,positive,False,60_120
86.25,-1.0,0.0038505461222181,-0.0014837140527864,658,58.48888888888889,0.0053342601750045,0.0014837140527864,True,positive,positive,False,60_120
86.25,0.0,0.0007076162146404,-0.0014613912596056,780,69.33333333333333,0.002169007474246,0.0014613912596055999,True,positive,positive,False,60_120
86.25,1.0,-0.0011436561083731,-0.0014842210027078,649,57.68888888888889,0.00034056489433470006,0.0014842210027078,True,negative,positive,True,60_120
86.25,2.0,-0.0023956250709791,-0.0014244011836126,644,57.24444444444445,-0.0009712238873665,0.0014244011836126,True,negative,negative,False,60_120
86.25,3.0,-0.0043539421943326,-0.0015061555119852,613,54.48888888888889,-0.0028477866823473997,0.0015061555119852002,True,negative,negative,False,60_120
86.25,4.0,-0.0003412231911473,-0.0014499032792324,568,50.48888888888889,0.0011086800880850999,0.0014499032792324,True,negative,positive,True,60_120
86.25,5.0,-0.0009731072253392,-0.0014565238961949,571,50.75555555555555,0.00048341667085569995,0.0014565238961949,True,negative,positive,True,60_120
86.25,6.0,-0.0012583826028276,-0.0014115623198449,500,44.44444444444444,0.00015317971701729995,0.0014115623198449,True,negative,positive,True,60_120
86.25,7.0,-0.0020187485982508,-0.0014052078671132,433,38.48888888888889,-0.0006135407311376,0.0014052078671132,True,negative,negative,False,60_120
86.25,8.0,-0.0022062787126439,-0.0014121871596823,447,39.73333333333333,-0.0007940915529615999,0.0014121871596823,True,negative,negative,False,60_120
86.25,9.0,-0.0022062787126439,-0.0014103673165664,393,34.93333333333333,-0.0007959113960774998,0.0014103673165664,True,negative,negative,False,60_120
86.25,10.0,-0.0023119196606179,-0.0014072670989359,364,32.355555555555554,-0.0009046525616820001,0.0014072670989359,True,negative,negative,False,60_120
97.5,-10.0,0.002245823193031,-0.0015536912251263,483,42.93333333333333,0.0037995144181573,0.0015536912251262998,True,positive,positive,False,60_120
97.5,-9.0,0.0010822938905524,-0.0015538843969504,460,40.888888888888886,0.0026361782875028,0.0015538843969504,True,positive,positive,False,60_120
97.5,-8.0,-0.0009427430535045,-0.0015551371034234,530,47.11111111111112,0.0006123940499189001,0.0015551371034234,True,negative,positive,True,60_120
97.5,-7.0,0.0045882429306705,-0.0015522452304139,517,45.95555555555556,0.0061404881610844005,0.0015522452304139005,True,positive,positive,False,60_120
97.5,-6.0,0.0030519580468535,-0.0015078234719112,598,53.15555555555556,0.0045597815187647,0.0015078234719112004,True,positive,positive,False,60_120
97.5,-5.0,0.0032693604007363,-0.0015180225018411,657,58.4,0.0047873829025774,0.0015180225018410999,True,positive,positive,False,60_120
97.5,-4.0,0.002321859394821,-0.0014894076157361,703,62.48888888888889,0.0038112670105571,0.0014894076157361,True,positive,positive,False,60_120
97.5,-3.0,0.0027856058441102,-0.0015270288179938,727,64.62222222222222,0.004312634662104,0.0015270288179938,True,positive,positive,False,60_120
97.5,-2.0,0.0027498640120029,-0.0014876056229695,754,67.02222222222223,0.0042374696349724,0.0014876056229695001,True,positive,positive,False,60_120
97.5,-1.0,0.0026770922510574,-0.0014764207104841,747,66.4,0.0041535129615415,0.0014764207104841,True,positive,positive,False,60_120
97.5,0.0,-0.000608856556937,-0.0014493588047722,812,72.17777777777778,0.0008405022478352001,0.0014493588047722,True,negative,positive,True,60_120
97.5,1.0,-0.0012141154729761,-0.0014714959155147,658,58.48888888888889,0.00025738044253860014,0.0014714959155147,True,negative,positive,True,60_120
97.5,2.0,-0.0019290790272255,-0.0014107342964659,742,65.95555555555555,-0.0005183447307596,0.0014107342964659,True,negative,negative,False,60_120
97.5,3.0,-0.0040168362514426,-0.0014556989384194,678,60.266666666666666,-0.0025611373130231996,0.0014556989384194,True,negative,negative,False,60_120
97.5,4.0,-0.0001662203818947,-0.0014249944748977,602,53.51111111111111,0.0012587740930029999,0.0014249944748977,True,negative,positive,True,60_120
97.5,5.0,-0.0007782574151254,-0.001431599453402,542,48.17777777777778,0.0006533420382766,0.001431599453402,True,negative,positive,True,60_120
97.5,6.0,-0.0012532905287419,-0.0013866377994418,568,50.48888888888889,0.0001333472706998998,0.0013866377994418,True,negative,positive,True,60_120
97.5,7.0,-0.0020136549283051,-0.0013805857549111,467,41.51111111111111,-0.0006330691733940001,0.0013805857549111,True,negative,negative,False,60_120
97.5,8.0,-0.0022578687348868,-0.0013904449297115,510,45.333333333333336,-0.0008674238051752999,0.0013904449297115,True,negative,negative,False,60_120
97.5,9.0,-0.0022578687348868,-0.0013886250477905,439,39.02222222222223,-0.0008692436870963,0.0013886250477905,True,negative,negative,False,60_120
97.5,10.0,-0.0023635096731595,-0.00138552483016,397,35.28888888888889,-0.0009779848429995002,0.00138552483016,True,negative,negative,False,60_120
108.75,-10.0,0.002434871198299,-0.001604233480369,483,42.93333333333333,0.004039104678668,0.0016042334803690003,True,positive,positive,False,60_120
108.75,-9.0,0.0012713413452729,-0.0016044267298032,484,43.02222222222223,0.0028757680750760998,0.0016044267298031998,True,positive,positive,False,60_120
108.75,-8.0,-0.0005246844569531,-0.0016056794362763,508,45.15555555555556,0.0010809949793232,0.0016056794362763,True,negative,positive,True,60_120
108.75,-7.0,0.0050063016824424,-0.0016027874468515,773,68.71111111111111,0.0066090891292939,0.0016027874468514999,True,positive,positive,False,60_120
108.75,-6.0,0.0035062027939905,-0.0015613383147865,556,49.422222222222224,0.005067541108777,0.0015613383147864996,True,positive,positive,False,60_120
108.75,-5.0,0.0046052958350628,-0.0015721221376831,604,53.68888888888889,0.0061774179727459,0.0015721221376830997,True,positive,positive,False,60_120
108.75,-4.0,0.0050960985633234,-0.0015438703121617,644,57.24444444444445,0.006639968875485101,0.0015438703121617003,True,positive,positive,False,60_120
108.75,-3.0,0.0055598448185871,-0.0015808844085161,621,55.2,0.0071407292271032,0.0015808844085160997,True,positive,positive,False,60_120
108.75,-2.0,0.0055241025984287,-0.0015247257736821,733,65.15555555555555,0.0070488283721108005,0.0015247257736821004,True,positive,positive,False,60_120
108.75,-1.0,0.0049528936700274,-0.0015146819253762,645,57.333333333333336,0.006467575595403599,0.0015146819253761996,True,positive,positive,False,60_120
108.75,0.0,0.0009403160317257,-0.0014518305736904,690,61.333333333333336,0.0023921466054161,0.0014518305736904,True,positive,positive,False,60_120
108.75,1.0,-0.0001931812621478,-0.001474210837235,611,54.31111111111111,0.0012810295750872,0.001474210837235,True,negative,positive,True,60_120
108.75,2.0,-0.0013809203131434,-0.0014118797456224,644,57.24444444444445,3.0959432478999986e-05,0.0014118797456224,True,negative,positive,True,60_120
108.75,3.0,-0.0037247360063095,-0.0014578253806879,622,55.28888888888889,-0.0022669106256216,0.0014578253806878999,True,negative,negative,False,60_120
108.75,4.0,-0.0002003223829281,-0.0014270145717697,580,51.55555555555556,0.0012266921888416,0.0014270145717697,True,negative,positive,True,60_120
108.75,5.0,-0.0008123608076857,-0.0014330501435324,466,41.422222222222224,0.0006206893358467001,0.0014330501435324,True,negative,positive,True,60_120
108.75,6.0,-0.0012873936017664,-0.0013872019092862,448,39.82222222222222,9.980830751980005e-05,0.0013872019092862,True,negative,positive,True,60_120
108.75,7.0,-0.0020477582390109,-0.0013795994843045,461,40.977777777777774,-0.0006681587547063999,0.0013795994843045,True,negative,negative,False,60_120
108.75,8.0,-0.0022690784729396,-0.0014061391120776,417,37.06666666666667,-0.0008629393608620001,0.0014061391120776,True,negative,negative,False,60_120
108.75,9.0,-0.0022690784729396,-0.0014043192689617,366,32.53333333333333,-0.0008647592039779002,0.0014043192689617,True,negative,negative,False,60_120
108.75,10.0,-0.0023747193627059,-0.0014012191289414,345,30.666666666666668,-0.0009735002337644999,0.0014012191289414,True,negative,negative,False,60_120
120.0,-10.0,0.0023786615347489,-0.0016041380198051,432,38.4,0.003982799554554,0.0016041380198051004,True,positive,positive,False,120_180
120.0,-9.0,0.0012151318369433,-0.0016043311916291,436,38.75555555555555,0.0028194630285724,0.0016043311916291,True,positive,positive,False,120_180
120.0,-8.0,-0.000580894010928,-0.0016055839369073,468,41.6,0.0010246899259793,0.0016055839369073,True,negative,positive,True,120_180
120.0,-7.0,0.004950092639774,-0.0016035206305483,484,43.02222222222223,0.0065536132703223,0.0016035206305483,True,positive,positive,False,120_180
120.0,-6.0,0.0034499928976098,-0.0015624713075036,488,43.37777777777778,0.0050124642051134,0.0015624713075035996,True,positive,positive,False,120_180
120.0,-5.0,0.0043818284757435,-0.0015732550915951,534,47.46666666666667,0.0059550835673386,0.0015732550915950995,True,positive,positive,False,120_180
120.0,-4.0,0.0046276014763861,-0.0015487602989499,590,52.44444444444444,0.006176361775336,0.0015487602989499001,True,positive,positive,False,120_180
120.0,-3.0,0.0050913474988192,-0.0015802020207047,611,54.31111111111111,0.0066715495195239,0.0015802020207047003,True,positive,positive,False,120_180
120.0,-2.0,0.0050556056667119,-0.0015427319643398,692,61.51111111111111,0.0065983376310517,0.0015427319643398002,True,positive,positive,False,120_180
120.0,-1.0,0.0044843962726493,-0.0015335857945804,646,57.422222222222224,0.0060179820672297,0.0015335857945804002,True,positive,positive,False,120_180
120.0,0.0,0.0006296039015675,-0.0014708471329261,686,60.977777777777774,0.0021004510344936,0.0014708471329261,True,positive,positive,False,120_180
120.0,1.0,-0.0002534165008304,-0.0014927598725383,600,53.333333333333336,0.0012393433717079,0.0014927598725383,True,negative,positive,True,120_180
120.0,2.0,-0.0012474038715784,-0.0014278260835756,633,56.266666666666666,0.00018042221199720014,0.0014278260835756,True,negative,positive,True,120_180
120.0,3.0,-0.0025867829487348,-0.0014737340388819,591,52.53333333333333,-0.0011130489098529,0.0014737340388819,True,negative,negative,False,120_180
120.0,4.0,0.0005430483027642,-0.0014428438541168,566,50.31111111111111,0.001985892156881,0.0014428438541168,True,positive,positive,False,120_180
120.0,5.0,0.0004749829240608,-0.0014514121382186,496,44.08888888888889,0.0019263950622794,0.0014514121382186,True,positive,positive,False,120_180
120.0,6.0,-4.37528263622274e-05,-0.0014055640591929,441,39.2,0.0013618112328306726,0.0014055640591929,True,negative,positive,True,120_180
120.0,7.0,-0.000804115984162,-0.0013979617118214,413,36.71111111111111,0.0005938457276594,0.0013979617118214,True,negative,positive,True,120_180
120.0,8.0,-0.0010266468549768,-0.001424501184374,407,36.17777777777778,0.00039785432939719984,0.001424501184374,True,negative,positive,True,120_180
120.0,9.0,-0.0010266468549768,-0.0014226813412581,368,32.71111111111111,0.0003960344862812999,0.0014226813412581,True,negative,positive,True,120_180
120.0,10.0,-0.0011322878029507,-0.001419581240043,324,28.8,0.00028729343709230017,0.001419581240043,True,negative,positive,True,120_180
131.25,-10.0,0.0023474805445099,-0.0015652171568945,386,34.31111111111111,0.0039126977014044,0.0015652171568945003,True,positive,positive,False,120_180
131.25,-9.0,0.0011839504198481,-0.0015654103287185,399,35.46666666666667,0.0027493607485666004,0.0015654103287185003,True,positive,positive,False,120_180
131.25,-8.0,-0.0006120754696894,-0.0015666631516069,450,40.0,0.0009545876819175,0.0015666631516069,True,negative,positive,True,120_180
131.25,-7.0,0.0047986718515555,-0.0015645996900275,458,40.71111111111111,0.006363271541583,0.0015645996900275003,True,positive,positive,False,120_180
131.25,-6.0,0.0028566747593382,-0.0015119661111384,528,46.93333333333333,0.0043686408704766,0.0015119661111383997,True,positive,positive,False,120_180
131.25,-5.0,0.0021721891049916,-0.0015256921760737,531,47.2,0.0036978812810653005,0.0015256921760737003,True,positive,positive,False,120_180
131.25,-4.0,0.0020435127080418,-0.0015025131093959,599,53.24444444444445,0.0035460258174377,0.0015025131093959,True,positive,positive,False,120_180
131.25,-3.0,0.0025072597394076,-0.0015353163859496,615,54.66666666666666,0.0040425761253572,0.0015353163859496,True,positive,positive,False,120_180
131.25,-2.0,0.002273079221292,-0.0015160512023915,686,60.977777777777774,0.0037891304236834997,0.0015160512023914999,True,positive,positive,False,120_180
131.25,-1.0,0.0018435789000553,-0.0015088121096293,637,56.62222222222222,0.0033523910096846,0.0015088121096293,True,positive,positive,False,120_180
131.25,0.0,-0.0002677237692599,-0.0014605202789728,700,62.22222222222222,0.0011927965097129,0.0014605202789728,True,negative,positive,True,120_180
131.25,1.0,-0.0009959608820887,-0.001482339692302,607,53.95555555555556,0.0004863788102133001,0.001482339692302,True,negative,positive,True,120_180
131.25,2.0,-0.0012946198015318,-0.0014141532980526,603,53.6,0.00011953349652079996,0.0014141532980526,True,negative,positive,True,120_180
131.25,3.0,-0.0020090059842914,-0.0014600615637997,542,48.17777777777778,-0.0005489444204917,0.0014600615637997,True,negative,negative,False,120_180
131.25,4.0,0.0007294114911928,-0.00141064626708,517,45.95555555555556,0.0021400577582728,0.0014106462670799998,True,positive,positive,False,120_180
131.25,5.0,0.0006613442868304,-0.0014286604709923,438,38.93333333333333,0.0020900047578227,0.0014286604709922998,True,positive,positive,False,120_180
131.25,6.0,0.0001426076366139,-0.0013807859116544,433,38.48888888888889,0.0015233935482683,0.0013807859116544,True,positive,positive,False,120_180
131.25,7.0,-0.0006177558680064,-0.0013893114713331,439,39.02222222222223,0.0007715556033267,0.0013893114713331,True,negative,positive,True,120_180
131.25,8.0,-0.0008402868503859,-0.001413441185529,382,33.95555555555556,0.0005731543351431,0.001413441185529,True,negative,positive,True,120_180
131.25,9.0,-0.0008402868503859,-0.0014116213424131,328,29.155555555555555,0.0005713344920272001,0.0014116213424131,True,negative,positive,True,120_180
131.25,10.0,-0.0009459277401523,-0.0014085211635877,334,29.68888888888889,0.0004625934234354001,0.0014085211635877,True,negative,positive,True,120_180
142.5,-10.0,0.0027030530618503,-0.0015372881510605,419,37.24444444444445,0.0042403412129108,0.0015372881510605,True,positive,positive,False,120_180
142.5,-9.0,0.0015395235968753,-0.0015374813228845,431,38.31111111111111,0.0030770049197598,0.0015374813228845,True,positive,positive,False,120_180
142.5,-8.0,-0.0002085714368149,-0.0015387340681627,463,41.15555555555556,0.0013301626313478,0.0015387340681627,True,negative,positive,True,120_180
142.5,-7.0,0.0050880680792033,-0.0015366706841935,488,43.37777777777778,0.0066247387633968,0.0015366706841935,True,positive,positive,False,120_180
142.5,-6.0,0.0034402826956162,-0.0014952590766673,529,47.02222222222223,0.0049355417722835,0.0014952590766673002,True,positive,positive,False,120_180
142.5,-5.0,0.0031433422894527,-0.001508985296823,603,53.6,0.0046523275862757,0.0015089852968230002,True,positive,positive,False,120_180
142.5,-4.0,0.003882478767385,-0.001486503596728,642,57.06666666666667,0.005368982364113,0.0014865035967279996,True,positive,positive,False,120_180
142.5,-3.0,0.0042591132223606,-0.0015199376891056,676,60.08888888888889,0.005779050911466199,0.0015199376891055997,True,positive,positive,False,120_180
142.5,-2.0,0.0039707676429922,-0.0015177055029198,739,65.68888888888888,0.005488473145912,0.0015177055029197998,True,positive,positive,False,120_180
142.5,-1.0,0.0033022682958592,-0.0015109110390767,702,62.4,0.0048131793349359,0.0015109110390767,True,positive,positive,False,120_180
142.5,0.0,0.0008552718403128,-0.0014626192860305,766,68.08888888888889,0.0023178911263433,0.0014626192860304997,True,positive,positive,False,120_180
142.5,1.0,-0.000319336017128,-0.001484438466529,654,58.13333333333333,0.0011651024494009998,0.0014844384665289997,True,negative,positive,True,120_180
142.5,2.0,-0.0008713982921714,-0.0014227868135397,640,56.888888888888886,0.0005513885213682999,0.0014227868135397,True,negative,positive,True,120_180
142.5,3.0,-0.0020387148639808,-0.0014654161641374,599,53.24444444444445,-0.0005732986998434001,0.0014654161641374,True,negative,negative,False,120_180
142.5,4.0,0.0005727727111661,-0.0014231735840439,576,51.2,0.00199594629521,0.0014231735840438998,True,positive,positive,False,120_180
142.5,5.0,0.0005047054534467,-0.0014428930201878,498,44.266666666666666,0.0019475984736345001,0.0014428930201878,True,positive,positive,False,120_180
142.5,6.0,-3.868346660359142e-05,-0.0013964984876414,487,43.28888888888889,0.0013578150210378087,0.0013964984876414,True,negative,positive,True,120_180
142.5,7.0,-0.0007990470233683,-0.0014050240085149,436,38.75555555555555,0.0006059769851466001,0.0014050240085149,True,negative,positive,True,120_180
142.5,8.0,-0.0010215779572414,-0.0014291536062955,455,40.44444444444444,0.00040757564905410004,0.0014291536062955,True,negative,positive,True,120_180
142.5,9.0,-0.0010215779572414,-0.001425030757673,399,35.46666666666667,0.0004034528004316,0.001425030757673,True,negative,positive,True,120_180
142.5,10.0,-0.0011272188470078,-0.0014219305788477,391,34.75555555555555,0.0002947117318399001,0.0014219305788477,True,negative,positive,True,120_180
153.75,-10.0,0.0027566701561833,-0.0014950677674884,398,35.37777777777778,0.0042517379236717,0.0014950677674884002,True,positive,positive,False,120_180
153.75,-9.0,0.0015931404971828,-0.0014952609781175,392,34.84444444444444,0.0030884014753003,0.0014952609781175002,True,positive,positive,False,120_180
153.75,-8.0,-0.0001549546044164,-0.0014965137233957,425,37.77777777777778,0.0013415591189793,0.0014965137233957,True,negative,positive,True,120_180
153.75,-7.0,0.0051696891896426,-0.0014944502230112,744,66.13333333333334,0.0066641394126538,0.0014944502230112003,True,positive,positive,False,120_180
153.75,-6.0,0.0034371135601152,-0.0014530387319003,498,44.266666666666666,0.0048901522920155,0.0014530387319003002,True,positive,positive,False,120_180
153.75,-5.0,0.0032098669325932,-0.00145562501469,529,47.02222222222223,0.004665491947283201,0.0014556250146900004,True,positive,positive,False,120_180
153.75,-4.0,0.0039206449097643,-0.00143419233306,587,52.17777777777778,0.0053548372428243,0.0014341923330599997,True,positive,positive,False,120_180
153.75,-3.0,0.0039607851455609,-0.0014732674074669,595,52.888888888888886,0.0054340525530278,0.0014732674074669,True,positive,positive,False,120_180
153.75,-2.0,0.0036724398378282,-0.0014870076362664,665,59.11111111111112,0.0051594474740946,0.0014870076362663996,True,positive,positive,False,120_180
153.75,-1.0,0.0031639629354079,-0.0014805567916482,622,55.28888888888889,0.0046445197270561,0.0014805567916481997,True,positive,positive,False,120_180
153.75,0.0,0.0008551374388237,-0.001432265038602,735,65.33333333333333,0.0022874024774256997,0.0014322650386019997,True,positive,positive,False,120_180
153.75,1.0,-0.0002570545232932,-0.0014546630360806,654,58.13333333333333,0.0011976085127874,0.0014546630360806,True,negative,positive,True,120_180
153.75,2.0,-0.0009270947581777,-0.0013930851710028,619,55.02222222222223,0.00046599041282510006,0.0013930851710028,True,negative,positive,True,120_180
153.75,3.0,-0.0020445031501973,-0.0014504826394841,571,50.75555555555555,-0.0005940205107132,0.0014504826394841,True,negative,negative,False,120_180
153.75,4.0,0.0005669844485964,-0.0014114790634873,523,46.48888888888889,0.0019784635120837,0.0014114790634872998,True,positive,positive,False,120_180
153.75,5.0,0.0004989172060353,-0.0014329325640574,527,46.84444444444444,0.0019318497700927,0.0014329325640573998,True,positive,positive,False,120_180
