window,outer_fold,train_years,test_years,time_bin_left,time_bin_right,time_bin_mid,score_diff_cell,cate_value,tau_mean_ensemble,tau_catboost,tau_xgb,tau_lgbm,tau_catboost_raw,tau_xgb_raw,tau_lgbm_raw,tau_std_across_models,tau_sign_agree_ratio,n,shown_in_figure
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,3,6,4.5,9,-0.013947580573549896,-0.013947580573549896,-0.03650691921575092,0.0011157734459773265,-0.00645159595087609,-0.015053247,0.00027925833,-0.0067909113,0.010053883251222563,0.8888888888888888,6,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,3,6,4.5,10,-0.01348546641058656,-0.01348546641058656,-0.02993531962153904,-0.00014953083431478784,-0.010371548775905848,-0.011857887,-0.001514825,-0.010997054,0.006733238422090679,0.8888888888888888,6,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,-10,0.014333244769676545,0.014333244769676545,0.039591946526191385,0.003835816111139851,-0.000428028328301604,0.0219489,0.0041360245,-0.0003275717,0.029023306313077542,0.9733333333333333,25,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,-9,0.014757585365183165,0.014757585365183165,0.03633989296476319,0.005638155845806614,0.0022947072849796905,0.02036763,0.0066915737,0.0025939469,0.021005509631233963,0.9425287356321839,29,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,-8,-0.004458461119579857,-0.004458461119579857,-0.005146882234819073,-0.0017919462947023662,-0.0064365548292181305,0.00019518987,-0.0038436167,-0.006774772,0.02311778660447219,0.9844961240310078,43,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,-7,0.008030884871622915,0.008030884871622915,0.015174591437819834,0.004350092103559995,0.004567971073488914,0.010076259,0.00486522,0.0050331783,0.024434436952802834,0.9361702127659575,47,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,-6,0.014930107736760945,0.014930107736760945,0.027182778367320113,0.0029485620242594075,0.01465898281870331,0.015915094,0.0028779812,0.01586092,0.024335322934316214,0.869281045751634,51,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,-5,0.015985549276753754,0.015985549276753754,0.02544256319287155,0.006398838325223601,0.01611524631216611,0.015068936,0.0077701504,0.017423503,0.026790157321623202,0.8602150537634409,62,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,-4,-0.01964911596636697,-0.01964911596636697,-0.049823432501034215,0.0027787001135769554,-0.01190261551164365,-0.02152824,0.0026371328,-0.012639901,0.02490128796067733,0.8708333333333333,80,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,-3,-0.027006940218566443,-0.027006940218566443,-0.0693558018885159,0.005151420776714646,-0.01681643954389809,-0.031025616,0.0060014287,-0.017912477,0.01898054724132796,0.8333333333333334,64,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,-2,-0.018067572385807522,-0.018067572385807522,-0.05250927659252421,0.0067682897510173866,-0.00846173031591574,-0.022834199,0.008293998,-0.008947803,0.02146873098511422,0.7973856209150326,51,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,-1,-0.008249208955528454,-0.008249208955528454,-0.0344789570296885,0.007212055395646716,0.0025192747674564224,-0.014067175,0.008923216,0.0028349096,0.016320573593695358,0.7741935483870968,31,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,0,-0.013507459042095984,-0.013507459042095984,-0.02895208546339382,-0.004843427506627221,-0.006726864156266917,-0.011379801,-0.008170332,-0.007086276,0.012245743063918272,0.9285714285714286,28,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,1,0.01434105594844369,0.01434105594844369,0.030668598206682184,0.0061816961470991735,0.006172873491549716,0.017610032,0.007462263,0.0067552524,0.01553950857234441,0.9333333333333332,10,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,2,-0.00283776715346213,-0.00283776715346213,-0.002116872932662896,-0.0030016327138307013,-0.003394795813892791,0.0016684951,-0.005558839,-0.0035109385,0.012963843101087051,0.7291666666666666,16,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,3,-0.013812305400647635,-0.013812305400647635,-0.031853992827496604,0.005897635501012872,-0.015480558875459176,-0.012790818,0.0070594917,-0.016479066,0.004419508397815428,0.6969696969696969,11,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,4,0.0053508065411384705,0.0053508065411384705,0.01333473889753905,0.006791119025873811,-0.004073438299997449,0.009181653,0.0083263675,-0.0042391275,0.010922908922884236,0.7777777777777777,3,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,5,-0.009559257955398233,-0.009559257955398233,-0.021733215767678588,0.004075020552879651,-0.011019578651395762,-0.007869713,0.004475194,-0.011692395,0.015573877608797514,0.6666666666666666,2,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,6,0.012812907314257953,0.012812907314257953,0.04330874657419769,-0.00013675227471378446,-0.004733272356710048,0.02375615,-0.0014967062,-0.004947135,,0.6666666666666666,1,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,7,-0.002357270026292061,-0.002357270026292061,-0.009892770092204765,0.010545960439111511,-0.007725000425782928,-0.0021124403,0.013650382,-0.008157285,,0.6666666666666666,1,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,8,-0.007158659432972695,-0.007158659432972695,-0.010797498718564311,0.0013991972333447212,-0.012077676813698496,-0.0025523535,0.00068112666,-0.012827744,0.004735172563177364,0.7333333333333333,5,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,9,-0.0180556692479443,-0.0180556692479443,-0.046381873519013433,0.0004970711836773678,-0.008282205408496836,-0.019854823,-0.00059800374,-0.008755171,0.009953882240436156,0.7916666666666666,8,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,6,9,7.5,10,-0.015771914754974484,-0.015771914754974484,-0.03878919192386453,9.019606862488069e-06,-0.008535571947921405,-0.016162975,-0.0012900153,-0.009027035,0.008872930327873762,0.7777777777777778,9,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,-10,0.013397349758500333,0.013397349758500333,0.03633538552713969,0.0051823487344952865,-0.0013256849861339774,0.020365437,0.006045282,-0.0012907649,0.027423425601369473,0.9230769230769231,26,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,-9,0.016927152906676707,0.016927152906676707,0.042682880913360456,0.0076459610332936315,0.0004526167733760332,0.02345183,0.009538454,0.000617368,0.02236720847455381,0.9444444444444445,24,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,-8,-0.002419875014746676,-0.002419875014746676,-0.001274824428684996,0.0017314001911152808,-0.007716200806670312,0.0020779308,0.0011521594,-0.008147843,0.02200309422973676,0.934959349593496,41,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,-7,0.018455844135201835,0.018455844135201835,0.03242048497292809,0.01048068657222601,0.012466360860451402,0.018461864,0.01355783,0.013508218,0.024601597934138023,0.8688524590163934,61,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,-6,0.016295255226458482,0.016295255226458482,0.027558566965921183,0.006932425781762013,0.014394772931692253,0.016097818,0.008526728,0.015577421,0.026892009185398438,0.8988095238095238,56,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,-5,0.01072096873300393,0.01072096873300393,0.00959122900789896,0.008183684595994103,0.014387992595118724,0.007361417,0.010300896,0.015570144,0.024884988104029206,0.8214285714285714,56,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,-4,-0.0171742448378476,-0.0171742448378476,-0.04825799755221043,0.0032573373972528304,-0.006522074358585194,-0.020767065,0.0033157957,-0.006866535,0.021355266551775075,0.8571428571428571,70,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,-3,-0.02740670966671251,-0.02740670966671251,-0.0710246500645977,0.004727547031240153,-0.015923025966779972,-0.031837072,0.0054004155,-0.016953837,0.021806779739507672,0.8496732026143792,51,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,-2,-0.02020385133658313,-0.02020385133658313,-0.057766127584072555,0.006216566454930031,-0.009061992880606872,-0.025390279,0.007511706,-0.00959189,0.018353775444029517,0.8157894736842105,38,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,-1,0.0034000732456859,0.0034000732456859,-0.011093467238808082,0.005901276059897316,0.015392410915968466,-0.0026962648,0.0070646536,0.016647894,0.015071014437474444,0.7466666666666666,25,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,0,-0.014410327258677072,-0.014410327258677072,-0.03163822211899421,-0.005106641032845703,-0.006486118624191303,-0.012685902,-0.0085435435,-0.006827954,0.011856950942291495,0.9365079365079365,21,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,1,0.011931153093456956,0.011931153093456956,0.02158928430739447,0.007937820293460815,0.006266354679515582,0.013195326,0.009952283,0.0068555586,0.009861523769551508,0.9166666666666666,24,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,2,-0.005436137669848955,-0.005436137669848955,-0.007910223277081397,-0.0021174062110972058,-0.006280783521368259,-0.001148451,-0.0043050884,-0.006607628,0.010079018537748128,0.7894736842105263,19,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,3,-0.012505527092892132,-0.012505527092892132,-0.02624733542673126,0.0015183395261002262,-0.012787585378045356,-0.010064649,0.0008500593,-0.013589482,0.008063912875338686,0.7254901960784313,17,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,4,-0.017360594922448378,-0.017360594922448378,-0.05085162193189829,0.005011957576508262,-0.006242120411955105,-0.022028184,0.0058036833,-0.006566142,0.013939777844158466,0.6666666666666666,3,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,5,-0.0022020940448572003,-0.0022020940448572003,-0.008344139673755704,0.008614785697068885,-0.006876928157884779,-0.0013594376,0.010912157,-0.007247296,0.02182816715615268,0.6666666666666666,2,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,6,-0.0037228979637763567,-0.0037228979637763567,-0.007140888216536097,0.00011941165102791545,-0.004147217325820888,-0.0007743712,-0.0011334897,-0.004318293,0.00680268246965247,0.6666666666666666,4,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,7,-0.006082204698397174,-0.006082204698397174,-0.015171371666301888,0.005574307819024201,-0.008649550247913836,-0.004679096,0.006601043,-0.009149334,0.006262750423943686,0.7333333333333333,5,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,8,-0.012466886385078329,-0.012466886385078329,-0.030607349819177166,0.002748271876231331,-0.009541581212289155,-0.0121846525,0.0025939883,-0.010106491,0.007305566446778337,0.7619047619047619,7,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,9,-0.005787638321891396,-0.005787638321891396,-0.009995537843989195,0.0034157477226621543,-0.010783124844347146,-0.00216241,0.0035404067,-0.011438679,0.006256070732472536,0.6666666666666666,6,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,9,12,10.5,10,-0.013415829258991105,-0.013415829258991105,-0.03234290774944216,-0.00020017735551025172,-0.00770440267202091,-0.013028547,-0.001586637,-0.008135184,0.006139908230016733,0.8333333333333333,8,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,-10,0.01987743854786017,0.01987743854786017,0.044748428147594506,0.015069777256648506,-0.00018588976066249947,0.024456179,0.020064732,-6.775496e-05,0.023931160017218078,0.8703703703703703,18,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,-9,0.01660606713043358,0.01660606713043358,0.03348398201412297,0.014986132993814174,0.001348086383363594,0.01897898,0.019946132,0.0015782145,0.02164443714954456,0.880952380952381,28,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,-8,-0.0006004534432045577,-0.0006004534432045577,-0.0013061564393804727,0.008525167402954684,-0.009020371293187885,0.0020626963,0.010785086,-0.009547229,0.023848515800332686,0.9542483660130718,51,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,-7,0.011274512686838498,0.011274512686838498,0.017336996105197504,0.014230506319625628,0.0022560356356923585,0.011127702,0.018874723,0.0025524518,0.024201935226312282,0.8011695906432749,57,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,-6,0.018956908356622854,0.018956908356622854,0.018853781281515727,0.013455382577543164,0.024561561210809674,0.011865221,0.01777567,0.026486471,0.02639674502761159,0.8253968253968254,42,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,-5,0.019037380488733876,0.019037380488733876,0.02401079078080371,0.010723644825473076,0.022377705859924837,0.014372754,0.013902322,0.024143176,0.030207669099501816,0.8222222222222222,45,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,-4,-0.012385973733510504,-0.012385973733510504,-0.03890443055457801,0.005225663134092189,-0.003479153780045696,-0.016219007,0.0061066975,-0.0036014554,0.026623608126610823,0.8794326241134752,47,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,-3,-0.022470542401543763,-0.022470542401543763,-0.06884842410402531,0.008019943547412796,-0.006583146648018777,-0.030778911,0.010068726,-0.0069320663,0.019747061232217176,0.7747747747747747,37,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,-2,-0.015072825978183003,-0.015072825978183003,-0.05045227065556158,0.008176184812523742,-0.0029423920915111717,-0.021834005,0.010290261,-0.0030255055,0.020110637487367085,0.8111111111111111,30,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,-1,0.008413126525204994,0.008413126525204994,-0.023426398825492432,0.012920986164327653,0.03574479223677976,-0.008693002,0.017017946,0.03848617,0.011277580866883059,0.7126436781609194,29,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,0,-0.018018511814454338,-0.018018511814454338,-0.04049245277477805,-0.007407892686872472,-0.006155189981712484,-0.016991165,-0.011806504,-0.006472865,0.010533017484670863,1.0,11,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,1,0.006410070502129272,0.006410070502129272,0.006897846775584555,0.007520544025100052,0.004811820705703207,0.006051793,0.0093606245,0.005294831,0.011195584333819814,0.8533333333333333,25,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,2,-0.002434483980570793,-0.002434483980570793,0.0005480756671277586,-0.0007794408215393848,-0.007072086787300753,0.0029642943,-0.0024079785,-0.007456703,0.009715681279376194,0.7916666666666666,24,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,3,-0.011979852590509947,-0.011979852590509947,-0.026271422754658973,0.0019487953536396125,-0.01161693037051048,-0.010076361,0.0014604054,-0.012333359,0.010867153030421827,0.75,20,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,4,-0.011553210938195588,-0.011553210938195588,-0.03824081515708985,0.008307157979308515,-0.0047259756368054255,-0.015896332,0.010475969,-0.0049393056,0.00810869469998451,0.6666666666666666,5,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,5,-0.006045885650232911,-0.006045885650232911,-0.018614100943862913,0.010763235854709494,-0.010286791861545313,-0.0063530817,0.013958458,-0.010906109,0.011472480008394499,0.6666666666666666,3,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,6,-0.008907798515348318,-0.008907798515348318,-0.025819609012934185,0.009259641277067125,-0.01016342781017789,-0.009856672,0.011826502,-0.010773739,0.004735725361843847,0.6666666666666666,5,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,7,-0.0057267936198304725,-0.0057267936198304725,-0.013971541145409204,0.004897285030428249,-0.008106124744510461,-0.004095693,0.005641088,-0.008566234,0.0060476804187833515,0.6666666666666666,3,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,8,-0.006910779069096993,-0.006910779069096993,-0.011402807932056228,0.002196864153638606,-0.011526393428873355,-0.0028466778,0.0018121438,-0.012236212,0.009810644042972412,0.7333333333333333,5,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,9,-0.008696883024510545,-0.008696883024510545,-0.017893149378908246,0.0012077899080966206,-0.009405289602720008,-0.006002527,0.000409729,-0.009960249,0.007622641026223465,0.7619047619047619,14,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,12,15,13.5,10,-0.016047503848713677,-0.016047503848713677,-0.04233333022573051,0.003842241228642532,-0.009651422549053058,-0.017886268,0.0041451347,-0.010224353,0.007698175303412046,0.7777777777777777,6,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,-10,0.015875519430911453,0.015875519430911453,0.033974190236031716,0.01336377739080594,0.00028859066589671334,0.019217337,0.017645784,0.00044136657,0.025845557281716884,0.8282828282828283,33,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,-9,0.015462792565057322,0.015462792565057322,0.029223293768369157,0.015311485466473828,0.0018535984603289819,0.016907271,0.020407451,0.0021206331,0.02478777707650207,0.8452380952380952,28,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,-8,-1.7766236164897018e-05,-1.7766236164897018e-05,-0.00914449468252826,0.010864018482766602,-0.0017728225087330343,-0.0017486004,0.014101359,-0.0017705474,0.02301405926287193,0.9509803921568628,34,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,-7,0.01647254170915847,0.01647254170915847,0.019470260456982504,0.016138279936297056,0.013809084734195842,0.012164976,0.021579769,0.0149489725,0.028093376363896496,0.8148148148148148,45,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,-6,0.025034276671007792,0.025034276671007792,0.043939112520410675,0.012146780392298783,0.019016937100313908,0.024062658,0.015920194,0.020537043,0.031322311961947416,0.8623188405797101,46,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,-5,0.025403717583118386,0.025403717583118386,0.04273623034894261,0.012385957722848406,0.021088964677564142,0.023477772,0.016259326,0.022760345,0.034265371789793796,0.8653846153846154,52,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,-4,-0.0015678528477983257,-0.0015678528477983257,-0.02218181414182528,0.006583956811249531,0.01089429878718077,-0.008087839,0.008032631,0.011821382,0.025946959370403287,0.888888888888889,42,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,-3,-0.010188933965269103,-0.010188933965269103,-0.03925052515190005,0.0073933684290791515,0.0012903548270135831,-0.016387291,0.009180301,0.001516268,0.027930872713765962,0.8918918918918919,37,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,-2,-0.005130661713802525,-0.005130661713802525,-0.030512288112368148,0.009659172795949175,0.005461130175011399,-0.012138431,0.012393,0.0059915455,0.021894165594154948,0.8148148148148148,27,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,-1,0.01451335027647456,0.01451335027647456,0.002645948667224598,0.010253195481379785,0.030640906680819296,0.003984359,0.013235268,0.03300966,0.018532465678302617,0.84,25,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,0,-0.012732352432058627,-0.012732352432058627,-0.02875614525068181,-0.0035361343019752038,-0.005904777743518869,-0.011284527,-0.006316712,-0.0062041706,0.016164600641851348,0.8888888888888888,12,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,1,0.00941167379914243,0.00941167379914243,0.017316232520364835,0.006886272855426592,0.004032516021635862,0.011117606,0.008461287,0.0044586305,0.01618605320588361,0.8533333333333333,25,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,2,-0.0019613578330777807,-0.0019613578330777807,0.002697997848082919,-0.0004826253506779617,-0.0080994459966383,0.004009668,-0.0019871218,-0.008559069,0.011284733337597148,0.7866666666666666,25,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,3,-0.006956242018556625,-0.006956242018556625,-0.012475839611303118,0.002519358500437863,-0.01091224494480462,-0.0033684263,0.0022694105,-0.011577225,0.009654400995023743,0.7391304347826086,23,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,4,0.001093750055680823,0.001093750055680823,0.0006211886920818804,0.0060836159305701736,-0.003423554455609585,0.0029998443,0.0073231943,-0.0035417967,0.0035556212305414116,0.7708333333333333,16,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,5,-0.005672325575038381,-0.005672325575038381,-0.012739400408751248,0.003808435318479413,-0.00808601163484331,-0.0034965798,0.004097201,-0.008544653,0.009266636211951696,0.6666666666666666,6,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,6,-0.012349387069209187,-0.012349387069209187,-0.03410337865155198,-0.0002893567137749856,-0.002655425842300587,-0.013884555,-0.001713085,-0.002717588,0.018344279987367526,0.7083333333333333,8,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,8,-0.007699997174659338,-0.007699997174659338,-0.016712619438927403,0.00020857278227913914,-0.00659594486732975,-0.005428509,-0.0010070675,-0.0069457986,0.008503810451614262,0.8333333333333333,8,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,9,-0.010842121251258205,-0.010842121251258205,-0.02566343809072663,0.00127677892604943,-0.00813970458909741,-0.009780736,0.000507549,-0.008602266,0.007561839608711082,0.7575757575757575,11,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,15,18,16.5,10,-0.010945465382121022,-0.010945465382121022,-0.025025269867530533,0.0006935584714235875,-0.008504684750256121,-0.009470434,-0.00031940313,-0.008993893,0.00710255767439995,0.7777777777777778,12,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,-10,0.011540938770437546,0.011540938770437546,0.02242703267659282,0.01183968810584359,0.00035609552887622836,0.013602671,0.015484767,0.0005137999,0.020097854516126192,0.8160919540229885,29,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,-9,0.02678514536265405,0.02678514536265405,0.050718488803498864,0.020142367006595607,0.009494580277867676,0.027359048,0.027257187,0.010319472,0.01890650839012884,0.918918918918919,37,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,-8,0.007904332081015814,0.007904332081015814,0.008931328579108676,0.012733900641178377,0.0020477670227603884,0.0070405486,0.016752677,0.0023289777,0.019747521741202145,0.9057971014492753,46,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,-7,0.018802300189218128,0.018802300189218128,0.027469733528019093,0.01604726311297389,0.012889903926661412,0.016054623,0.021450715,0.013962683,0.025506346878753562,0.8292682926829268,41,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,-6,0.017657825933244196,0.017657825933244196,0.03448503168206079,0.010314793028750876,0.008173653088920924,0.019465726,0.013322608,0.0089021055,0.03160471168783694,0.8125,48,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,-5,0.03138239030677064,0.03138239030677064,0.05606911288362722,0.013310247194851382,0.024767810841833333,0.029960722,0.017569881,0.02670778,0.028179339853570188,0.8787878787878788,33,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,-4,-0.002207508263964688,-0.002207508263964688,-0.012877998253469596,0.0028622479233921467,0.0033932255381833826,-0.0035639713,0.0027555958,0.0037726662,0.029767624363662586,0.9743589743589743,26,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,-3,-0.010308229950566968,-0.010308229950566968,-0.03982658927684613,0.007216895214529698,0.0016850042106155345,-0.016667396,0.008930079,0.0019397303,0.029884505596511242,0.9090909090909091,22,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,-2,-0.0002904162141285392,-0.0002904162141285392,-0.023667823960562023,0.009648588029754965,0.01314798728842144,-0.008810393,0.012377992,0.014239609,0.02088367368668115,0.8452380952380952,28,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,-1,0.009244089411342648,0.009244089411342648,0.0008577607883934792,0.007540482036712331,0.019334025408922133,0.0031148747,0.009388895,0.020877281,0.01790725299822371,0.7681159420289856,23,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,0,-0.01113516377313551,-0.01113516377313551,-0.02330086569684153,-0.003951115740845542,-0.0061535098817194584,-0.008631964,-0.006905117,-0.0064710625,0.016255556025879078,0.8627450980392156,17,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,1,0.0074847635344082765,0.0074847635344082765,0.012946273402406902,0.0055731444867288685,0.003934872714089058,0.008992767,0.0065993937,0.004353858,0.01099517452653878,0.8444444444444444,15,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,2,0.0006575183479058437,0.0006575183479058437,0.00851852672336027,-0.0013597842769814128,-0.005186187402661325,0.006839829,-0.0032308514,-0.005433117,0.008431975539025057,0.72,25,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,3,-0.01022985602025679,-0.01022985602025679,-0.024106771033128586,0.0031061915759252262,-0.009688988603567011,-0.009023826,0.003101485,-0.010264661,0.012665540301549328,0.7555555555555554,15,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,4,-0.002149608380353727,-0.002149608380353727,-0.008536760578456057,0.007101999581348589,-0.005014064143953714,-0.0014530972,0.008767168,-0.0052484274,0.0058164547807579205,0.7555555555555554,15,True
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,5,-0.006640133801082216,-0.006640133801082216,-0.019984010935505482,0.006618056386671937,-0.006554446854413101,-0.0070191836,0.008080981,-0.006901271,0.008824792910830858,0.6666666666666666,7,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,6,-0.007825024178164174,-0.007825024178164174,-0.018932028319345345,0.003531553335802253,-0.008074597550949433,-0.00650767,0.0037046084,-0.008532406,0.011807637260569439,0.7037037037037037,9,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,7,-0.005466246347894454,-0.005466246347894454,-0.011260860530559136,0.0039808939562091285,-0.009118772469333356,-0.0027776577,0.0043417313,-0.009652815,0.007009784988582242,0.7222222222222222,6,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,8,-0.008856396332323112,-0.008856396332323112,-0.022407661650076956,0.0020648489490387987,-0.006226376295931184,-0.008197654,0.0016249586,-0.0065492485,0.006601667213711353,0.8888888888888888,3,False
0--30s,train2000_2009_test2010_2012,2000-2009,2010-2012,18,21,19.5,9,-0.004861312395787843,-0.004861312395787843,-0.00828685559808405,0.0036314987468899704,-0.00992858033616945,-0.001331584,0.0038463217,-0.010521744,0.006197688894575994,0.7037037037037037,9,False
